WLTW,20180420,105,2.15,-3
MA,20180323,152.5,0.41,-3
AAPL,20180427,147,1.2,-3
RHT,20180323,138,0.27,-3
IBM,20180323,144,0.26,-3
ADSK,20180329,103,0.23,-2
ACN,20180329,130,0.16,-2
NKE,20180323,60,0.22,-1
NKE,20180323,59.5,0.18,-1
ITW,20180323,147,0.18,-2
TIF,20180323,80,0.12,-1
NVDA,20180323,197.5,0.12,-2
ADBE,20180323,197.5,0.57,-1
V,20180427,90,0.27,-1
T,20180518,31,0.13,-1
