ADSK,20180209,95.5,0.49,-3
NVDA,20180209,162.5,0.61,-3
RHT,20180202,113,0.18,-3
CTSH,20180209,67,0.14,-3
ADP,20180202,110,0.14,-3
ACN,20180202,146,0.14,-3
MMM,20180126,235,0.58,-1
MA,20180202,149,0.26,-3
ITW,20180202,147,0.12,-2
BA,20180202,260,0.16,-2
UNP,20180126,128,0.21,-1
QCOM,20180209,50,0.1,-2
TDG,20180216,218,1.34,-1
MMM,20180202,227.5,0.42,-1
AMZN,20180209,1167.5,2.3,-1
AMZN,20180209,1165,2.2,-1
TXN,20180202,98,0.16,-1
TEL,20180216,85,0.16,-1
CAT,20180202,146,0.12,-1
