CAT,20171229,125,0.12,-1
BA,20180119,260,0.6,-2
CAT,20180105,124,0.17,-1
BA,20180112,260,0.44,-1
BA,20180119,255,0.5,-1
V,20180126,95,0.64,-1
TXN,20180105,90,0.2,-2
AMZN,20171222,1017.5,0.42,-2
AMZN,20171222,1015,0.4,-1
AMZN,20171222,1012.5,0.39,-1
NVDA,20180216,145,0.73,-1
GD,20180216,175,0.71,-1
BLK,20180119,450,0.89,-1
CSCO,20180216,34,0.16,-1
ACN,20180105,120,0.15,-1
EBAY,20180216,33,0.14,-1
GLW,20180216,28,0.11,-1
TDG,20180119,240,0.61,-1
