WLTW,20180420,125,2.16,-3
DIS,20180413,80,0.61,-3
QCOM,20180413,43,0.31,-3
HON,20180413,117,0.55,-3
ADSK,20180518,75,0.8,-3
ADBE,20180413,175,0.34,-3
CRM,20180518,70,0.56,-3
PM,20180413,85,0.15,-3
ORCL,20180504,35,0.16,-3
RTN,20180420,180,0.22,-3
IBM,20180420,120,0.15,-2
T,20180427,31.5,0.13,-1
BA,20180420,260,0.24,-1
