XRX,20180420,24,0.66,-3
WLTW,20180420,140,2.64,-3
MA,20180323,162.5,0.42,-3
BLK,20180323,450,0.82,-3
RHT,20180323,131,0.21,-3
IBM,20180329,130,0.23,-3
MRK,20180427,47.5,0.22,-3
V,20180329,106,0.16,-3
MDT,20180413,70,0.18,-3
PM,20180406,90,0.13,-3
ADSK,20180329,107,0.7,-1
ACN,20180329,125,0.18,-2
XOM,20180427,60,0.22,-2
ITW,20180323,147,0.16,-2
ADSK,20180329,85,0.19,-1
ADBE,20180323,197.5,0.76,-1
BAX,20180518,50,0.21,-1
TDG,20180518,240,1.63,-1
