DIS,20180126,97.5,1.13,-3
CMI,20180126,167.5,0.24,-3
BAX,20180202,60,0.12,-3
CTSH,20180209,65.5,0.14,-3
ACN,20180126,150,0.14,-3
MA,20180202,146,0.55,-3
ADP,20180202,108,0.26,-3
ITW,20180126,149,0.14,-2
TIF,20180316,80,0.56,-2
HON,20180126,145,0.1,-2
AMZN,20180126,1140,1,-2
TXN,20180202,96,0.23,-1
TXN,20180202,98,0.19,-1
UNP,20180126,126,0.19,-1
TDG,20180216,238,0.52,-1
MMM,20180126,222.5,0.15,-1
CRM,20180202,97,0.11,-1
QCOM,20180223,45,0.15,-1
CAT,20180126,150,0.13,-1
