Expiry;Strike;ReqMar;Bid;Ask;Last/Close;Premium;E[PnL];S[PnL];Sharpe;Prob(%);LGL;E[Return](%);Ann[Return](%)
20180720;105;8241.65;-1;0.15;-1;0.045;0.045;0;∞;1;0;0.00425885593297459;0.064814463729957
20180720;110;8634.11;-1;0.15;-1;0.045;0.045;0;∞;1;0;0.00406527134817601;0.0618683483300537
20180720;115;9026.57;-1;0.15;-1;0.045;0.045;0;∞;1;0;0.00388852022418261;0.0591784171617791
20180720;120;9419.03;-1;0.15;-1;0.045;0.045;0;∞;1;0;0.00372649837615975;0.0567126471621812
20180720;125;9811.48;-1;0.1;-1;0.03;0.03;0;∞;1;0;0.00238496129024367;0.0362961296358959
20180720;130;10203.96;-1;0.15;-1;0.045;0.045;0;∞;1;0;0.00343984100290475;0.0523500802629567
20180720;135;10596.52;-1;0.15;-1;0.045;0.045;0;∞;1;0;0.00331240822458694;0.0504107126679325
20180720;140;10989.43;-1;0.15;-1;0.045;0.044387441960654;0.0463935779212917;0.95675832624849;0.9998;3.06279019673005;0.00315050050178309;0.0479466795115114
20180720;145;11394.46;-1;0.2;-1;0.06;0.058387441960654;0.115225135263504;0.506724872373809;0.9998;8.06279019673005;0.00399687257924554;0.060827404565393
20180720;150;11800.78;-1;0.15;-1;0.045;0.042387441960654;0.185473177092098;0.228536776180883;0.9998;13.06279019673;0.00280169655982995;0.0426383195199121
20180720;155;12221.61;0.05;0.45;0.05;0.17;0.165672316572442;0.259906004350089;0.637431662984144;0.9994;7.21280571259726;0.0105734356542636;0.160914473863324
20180720;160;12652.6;0.05;0.25;0.1;0.11;0.10112748703571;0.361272014373517;0.279920622169077;0.9986;6.33750926020683;0.0062342474975779;0.0948774541037637
20180720;165;13082.92;0.2;0.25;0.2;0.215;0.197560440980743;0.507800461917956;0.389051321919952;0.9976;7.26648292469024;0.0117784977638769;0.179254012844001
20180720;170;13521.58;0.15;0.3;0.25;0.195;0.160787243616598;0.710259565309294;0.226378146060702;0.9952;7.12765757987546;0.00927510320694374;0.141155476930675
20180720;175;13986.55;0.2;0.55;0.4;0.305;0.239423120453673;0.992995927163059;0.241111885662707;0.9917;7.90082886100328;0.0133521157078668;0.203202510929098
20180720;180;14491.05;0.35;1.1;0.65;0.575;0.448307501614503;1.37760570814272;0.325425119077729;0.9821;7.07779320589369;0.0241307463061208;0.367239795346276
20180720;185;18575.32;0.7;0.85;0.95;0.745;0.488451283918528;1.91899819246952;0.254534520061194;0.9624;6.82310415110298;0.0205106561532427;0.312146548332162
20180720;190;22912.44;1.2;1.4;1.6;1.26;0.725752803892714;2.69189328501331;0.269606825773231;0.9211;6.77119386701249;0.0247065431283756;0.376002703234965
20180720;195;27551.17;2.1;2.35;2.65;2.175;1.06320513224088;3.76714283252081;0.282231170812662;0.8396;6.93138944986986;0.0301003551989945;0.458089780684698
20180720;200;32690.61;3.6;4;4.3;3.72;1.50226658299711;5.15948793805957;0.291165829057466;0.7097;7.63945372718873;0.035844174664766;0.545503533179408
20180817;145;11435.49;0.15;0.5;0.15;0.255;0.228763727410584;0.790635254985315;0.289341673000445;0.998;13.1181362947078;0.01560367831901;0.1096008366542
20180817;150;11895.19;0.25;0.75;0.25;0.4;0.360132958906826;0.974152105008347;0.369688631842294;0.9966;11.7256003215216;0.023614898790799;0.16587195737191
20180817;155;12369;0.1;0.9;0.35;0.34;0.279864069625813;1.19979740856433;0.233259438325255;0.9949;11.7913588968995;0.0176484739516642;0.123963559823949
20180817;160;12844.3;0.1;1;0.4;0.37;0.277983937735234;1.47710619228345;0.188194957943748;0.9921;11.6476028183248;0.0168812213537119;0.118574348066217
20180817;165;13342.29;0.25;1.2;0.5;0.535;0.391890585699146;1.82409388078687;0.214841236970815;0.9874;11.3578900238773;0.0229102093302824;0.160922191497801
20180817;170;13883.15;0.3;0.75;0.75;0.435;0.215613008059307;2.25571416946353;0.0955852523241391;0.9817;11.9883602153384;0.0121138319679799;0.0850880216597047
20180817;175;14500.53;0.7;1.75;1.2;1.015;0.679780270303582;2.78474396402246;0.244108714871461;0.9713;11.680129954579;0.0365661538465693;0.256842071008835
20180817;180;15226.56;1.35;2.3;1.65;1.635;1.11369593046303;3.43545756847257;0.324176884233267;0.9527;11.021227685771;0.0570504976673106;0.4007248898651
20180817;185;19636.77;2;2.25;2.3;2.075;1.25416276236529;4.24220349840501;0.295639462566289;0.9252;10.9737598614266;0.0498171010122807;0.349917233552607
20180817;190;24274.84;2.85;3.1;3.3;2.925;1.62720884612092;5.23414596059914;0.310883352961495;0.8816;10.9610739347895;0.0522855310261291;0.367255580909494
20180817;195;29228.74;4;4.5;4.55;4.15;2.10535245237166;6.42951945941576;0.327450980693193;0.815;11.0521489060991;0.056183568393639;0.394635545303397
20180817;200;34573.86;5.8;6.2;6.4;5.92;2.72630678645767;7.81795519616169;0.348723767027494;0.7215;11.4674801204392;0.0615065628609876;0.43202446317261
20181019;105;8279.54;0.05;0.15;0.05;0.08;0.0597068534247403;0.866885238639875;0.0688751529769028;0.999;20.2931465752597;0.00562487114879539;0.0178650798878045
