Expiry;Strike;ReqMar;Bid;Ask;Last/Close;Premium;E[PnL];S[PnL];Sharpe;Prob(%);LGL;E[Return](%);Ann[Return](%)
20180706;120;9950.38;0.05;0.1;0.05;0.065;0.0501235601064676;0.388219590441054;0.129111362076093;0.9948;2.86085382567932;0.00392913405146785;0.143511621229863
20180706;125;13998.29;0.1;0.25;0.25;0.145;0.0569978964190576;0.740377907324566;0.0769848692879364;0.9677;2.72452333067933;0.00317598501008801;0.116002852493465
20180706;126;14881.78;-1;-1;-1;-1;-1.12606795139344;0.867023961824649;-1.29877373749121;0.9535;2.71113873964379;-0.0590206952452516;-2.15573089383281
20180706;127;15744.95;-1;-1;-1;-1;-1.18223562475011;1.0194308640681;-1.15970162020829;0.9322;2.68784107301046;-0.0585675907071845;-2.13918125057991
20180706;128;16517.8;0.3;0.45;0.55;0.345;0.0831446083538228;1.20153703619841;0.0691985397444655;0.9061;2.78866231785066;0.00392623681821924;0.143405799785458
20180706;129;17527.96;-1;-1;-1;-1;-1.37337934859172;1.41478917101768;-0.970730746831933;0.8676;2.820085714439;-0.0611158338963316;-2.23225583306351
20180706;130;18448.27;0.6;0.75;0.85;0.645;0.114380920293097;1.65987407100791;0.0689093963758606;0.817;2.89955781260603;0.00483606960590971;0.176637442355852
20180706;131;19430.35;-1;-1;-1;-1;-1.7424717218995;1.93618744291689;-0.899949913565415;0.7591;3.08207439559776;-0.0699487113243771;-2.55487668112287
20180706;132;20270.46;1.1;1.25;1.4;1.145;0.127273714293535;2.23891895520174;0.0568460568873367;0.6897;3.27981400485487;0.00489744668591424;0.178879240203018
20180706;133;21297.97;-1;-1;-1;-1;-2.36581386656164;2.55997634005817;-0.924154582814572;0.611;3.51108963126385;-0.0866436949586311;-3.164660958364
20180706;134;22396.85;1.9;2;2.15;1.93;0.129513511418572;2.88578775601336;0.0448797771591808;0.5174;3.73080499084424;0.0045104797731148;0.164745273713018
20180713;120;10093.82;0.15;0.25;0.2;0.18;0.11706259197934;0.731591458210361;0.160010878565616;0.983;3.70220047180353;0.00904601248525188;0.194356238837544
20180713;125;14182.04;0.35;0.5;0.55;0.395;0.142556313714021;1.35289195929062;0.105371543333563;0.9288;3.54555739165702;0.00784047462120654;0.16845490325857
20180713;126;15164.12;0.45;0.6;0.65;0.495;0.161476080632272;1.53801815643813;0.104989710268592;0.9087;3.65305497664543;0.00830587880425455;0.17845424901494
20180713;127;15921.32;-1;-1;-1;-1;-1.4363667722443;1.74717477566159;-0.822108235680313;0.8855;3.81106351305065;-0.0703689193076047;-1.51189692806486
20180713;128;16974.83;-1;-1;-1;-1;-1.56420337235036;1.98006104773447;-0.7899773464763;0.8565;3.93173081777255;-0.0718757495912054;-1.5442716198934
20180713;129;17902.21;0.9;1.05;1.15;0.945;0.217730720865672;2.23497430067212;0.0974197872432778;0.8175;3.98503714594152;0.00948653614694633;0.203821019274832
