Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,70.781456,70.913910,69.854301,70.913910,64.185074,348000
2010-01-05,70.596024,71.576157,70.198677,70.754967,64.041222,339500
2010-01-06,70.860924,72.000000,70.278145,71.894043,65.072212,585000
2010-01-07,72.132454,72.582779,71.311256,71.682121,64.880394,328600
2010-01-08,71.470200,71.788078,71.311256,71.602646,64.808495,279300
2010-01-11,71.708611,72.582779,71.443710,72.317879,65.455849,254200
2010-01-12,71.708611,72.953644,71.443710,72.503311,65.623695,417000
2010-01-13,72.503311,73.033112,72.238411,72.662254,65.767540,193300
2010-01-14,72.423843,73.086090,72.264900,72.503311,65.623695,272400
2010-01-15,72.317879,72.794701,71.549667,71.655632,64.856438,226700
2010-01-19,71.470200,72.768211,71.364235,72.476822,65.599686,118300
2010-01-20,72.344368,73.642387,72.264900,73.298012,66.342987,294900
2010-01-21,73.642387,73.880798,72.582779,72.715233,65.815498,183400
2010-01-22,71.894043,72.370857,71.417221,71.443710,64.664597,344200
2010-01-25,71.814568,72.264900,71.205299,71.576157,64.784515,672700
2010-01-26,71.231789,71.390732,70.278145,70.887421,64.161140,608000
2010-01-27,70.622513,70.860924,69.192055,70.516556,63.825443,502600
2010-01-28,70.622513,70.728477,69.324501,69.350990,62.770462,313400
2010-01-29,69.377487,75.311256,69.059601,69.483444,62.890324,354200
2010-02-01,69.748344,70.225166,69.615891,69.933777,63.297966,294300
2010-02-02,69.721855,71.814568,69.721855,71.417221,64.640633,564600
2010-02-03,71.311256,73.033112,71.125832,72.635765,65.743584,485900
2010-02-04,71.920532,75.443710,71.761589,74.781456,67.685654,732600
2010-02-05,74.463577,74.966888,73.933777,74.463577,67.397926,819100
2010-02-08,74.569534,74.649010,73.589401,73.589401,66.606712,368000
2010-02-09,73.907288,74.066223,73.456955,73.827812,66.822487,253900
2010-02-10,74.119202,74.225166,73.403976,73.668877,66.678642,150400
2010-02-11,73.324501,73.907288,73.245033,73.721855,66.726593,250900
2010-02-12,73.271523,73.721855,73.271523,73.509933,66.534775,173300
2010-02-16,73.536423,73.960266,73.086090,73.854301,66.846466,243200
2010-02-17,74.410599,75.231789,74.251656,74.834435,67.733612,337100
2010-02-18,74.437088,74.887421,74.251656,74.649010,67.565804,154100
2010-02-19,74.437088,76.397354,74.437088,76.026489,68.812546,341500
2010-02-22,76.317879,76.741722,76.211922,76.715233,69.435936,215200
2010-02-23,76.503311,79.205299,76.397354,77.509933,70.155220,641500
2010-02-24,77.403976,79.019867,77.298012,77.854301,70.466919,389500
2010-02-25,77.192055,78.278145,77.059601,77.933777,70.538849,470500
2010-02-26,78.066223,78.913910,77.933777,78.887421,71.402031,354200
2010-03-01,78.860924,80.158943,78.701988,79.920532,72.337105,345300
2010-03-02,80.185432,81.086090,79.390732,80.317879,72.696754,287800
2010-03-03,80.715233,81.324501,79.841057,79.973511,72.385048,323900
2010-03-04,80.158943,80.688744,79.761589,80.688744,73.032417,265700
2010-03-05,80.715233,81.245033,80.158943,81.165565,73.464005,243800
2010-03-08,81.403976,82.304634,80.874168,81.483444,73.751724,415700
2010-03-09,81.218544,83.443710,81.218544,82.807945,74.950546,390300
2010-03-10,82.781456,83.072845,82.357613,82.675499,74.830650,206900
2010-03-11,82.781456,83.258278,81.986755,82.913910,75.046432,261300
2010-03-12,82.781456,83.443710,82.675499,83.258278,75.358131,165100
2010-03-15,82.993378,83.682121,82.384109,83.337746,75.430069,210300
2010-03-16,83.178810,84.238411,83.152321,84.079468,76.101410,133700
2010-03-17,84.264900,84.688744,84.026489,84.344368,76.341171,235200
2010-03-18,84.000000,84.768211,83.894043,84.317879,76.317192,296400
2010-03-19,83.072845,84.052979,82.622513,83.072845,75.190300,375600
2010-03-22,83.072845,83.920532,82.781456,83.735100,75.789719,207200
2010-03-23,83.894043,84.768211,83.655632,84.556290,76.532974,313500
2010-03-24,84.317879,84.582779,83.152321,83.523178,75.597885,222600
2010-03-25,83.814568,84.768211,83.523178,84.450333,76.437073,219700
2010-03-26,84.370857,85.139076,84.052979,84.344368,76.341171,206000
2010-03-29,84.052979,84.715233,83.284767,84.688744,76.889885,267800
2010-03-30,84.609268,85.033112,84.344368,84.344368,76.577232,129200
