Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,51.919998,52.250000,51.700001,52.209999,41.595779,1897000
2010-01-05,52.220001,52.290001,51.220001,51.450001,40.990288,3721400
2010-01-06,51.369999,51.599998,50.590000,50.730000,40.416664,3688100
2010-01-07,50.779999,51.619999,50.529999,51.349998,40.910622,4251400
2010-01-08,51.130001,52.480000,51.130001,52.450001,41.786995,2502000
2010-01-11,52.500000,53.029999,52.439999,53.000000,42.225174,2417300
2010-01-12,52.730000,53.009998,52.250000,53.000000,42.225174,2525500
2010-01-13,53.110001,53.889999,52.930000,53.740002,42.814728,2072300
2010-01-14,53.799999,54.419998,53.520000,54.389999,43.332596,2846100
2010-01-15,54.180000,54.259998,53.660000,53.980000,43.005943,2657600
2010-01-19,53.849998,54.720001,53.150002,54.709999,43.587528,2828200
2010-01-20,54.320000,54.529999,53.730000,54.480000,43.404293,2881900
2010-01-21,54.450001,54.869999,53.430000,53.639999,42.735046,3066800
2010-01-22,53.480000,53.990002,52.950001,53.009998,42.233135,1876400
2010-01-25,53.369999,53.700001,52.880001,53.209999,42.392471,1659000
2010-01-26,53.200001,53.939999,52.970001,53.470001,42.599628,2576700
2010-01-27,53.520000,53.630001,52.650002,53.459999,42.591663,3198000
2010-01-28,53.410000,53.599998,51.720001,52.700001,41.986168,5129200
2010-01-29,52.970001,52.970001,52.250000,52.430000,41.771049,3637600
2010-02-01,52.459999,52.959999,52.139999,52.959999,42.193310,2723300
2010-02-02,53.139999,54.820000,52.680000,54.689999,43.571598,4119100
2010-02-03,54.400002,55.000000,54.400002,54.820000,43.675167,2847400
2010-02-04,54.650002,54.730000,53.860001,53.889999,42.934238,3581400
2010-02-05,53.810001,54.330002,52.560001,53.410000,42.551823,3117700
2010-02-08,53.500000,53.730000,52.790001,52.790001,42.057869,2253300
2010-02-09,53.240002,53.970001,52.950001,53.410000,42.551823,2635500
2010-02-10,53.349998,53.830002,53.270000,53.509998,42.631489,2240400
2010-02-11,53.360001,53.799999,53.099998,53.660000,42.750996,2152400
2010-02-12,53.240002,53.610001,52.919998,53.400002,42.543850,2807100
2010-02-16,53.360001,54.570000,53.139999,54.500000,43.420216,3270100
2010-02-17,54.630001,54.810001,53.919998,54.520000,43.436150,2557600
2010-02-18,54.490002,55.630001,54.220001,55.360001,44.105392,4478600
2010-02-19,55.279999,55.650002,54.959999,55.540001,44.248791,3963400
2010-02-22,55.750000,56.200001,55.540001,55.849998,44.495773,2540300
2010-02-23,55.860001,56.299999,55.490002,55.509998,44.224892,2028700
2010-02-24,56.610001,56.610001,55.720001,56.169998,44.750710,2145900
2010-02-25,55.509998,55.900002,55.070000,55.849998,44.495773,2123200
2010-02-26,56.020000,56.860001,55.990002,56.240002,44.806492,3053200
2010-03-01,56.540001,57.049999,56.349998,56.790001,45.244667,1719100
2010-03-02,57.060001,57.220001,56.580002,56.860001,45.300446,1889700
2010-03-03,56.939999,57.000000,56.430000,56.480000,44.997696,1516100
2010-03-04,56.560001,56.939999,56.480000,56.730000,45.196865,1600200
2010-03-05,56.889999,57.320000,56.750000,57.110001,45.499619,2189200
2010-03-08,57.130001,57.320000,56.939999,57.070000,45.467751,1615400
2010-03-09,57.090000,57.200001,56.930000,57.099998,45.491642,1901700
2010-03-10,56.990002,57.209999,56.840000,57.099998,45.491642,1562000
2010-03-11,56.820000,57.020000,56.090000,56.990002,45.404018,1859400
2010-03-12,56.950001,57.049999,56.279999,56.680000,45.157017,2099400
2010-03-15,56.520000,56.740002,56.000000,56.560001,45.061424,2360400
2010-03-16,56.790001,56.970001,56.619999,56.810001,45.260609,3890500
2010-03-17,56.790001,56.919998,56.509998,56.840000,45.284508,1539400
2010-03-18,56.730000,57.070000,56.689999,56.840000,45.284508,2706700
2010-03-19,56.869999,57.080002,56.480000,56.869999,45.308411,3843000
2010-03-22,56.700001,57.090000,56.500000,57.090000,45.483692,2538900
2010-03-23,57.080002,57.320000,56.970001,57.250000,45.611156,2445300
2010-03-24,57.189999,57.439999,56.990002,57.110001,45.499619,2236000
2010-03-25,58.029999,58.299999,57.029999,57.259998,45.619114,4935400
2010-03-26,57.450001,57.570000,57.099998,57.290001,45.643024,3136100
2010-03-29,57.580002,57.740002,57.160000,57.669998,45.945770,2173200
2010-03-30,57.810001,57.820000,57.110001,57.450001,45.770504,1485200
2010-03-31,57.240002,57.459999,56.860001,57.119999,45.507584,1736300
2010-04-01,57.130001,57.419998,56.560001,56.919998,45.647934,1928600
2010-04-05,57.180000,57.669998,57.110001,57.549999,46.153156,1739000
2010-04-06,57.400002,57.419998,56.880001,57.070000,45.768219,1531700
2010-04-07,56.939999,57.340000,56.750000,56.810001,45.559715,2277000
2010-04-08,56.779999,57.060001,56.669998,56.770000,45.527634,1901200
2010-04-09,56.880001,57.580002,56.790001,57.529999,46.137135,1629900
2010-04-12,57.400002,57.849998,57.320000,57.430000,46.056938,1347600
2010-04-13,57.290001,58.250000,57.189999,58.130001,46.618305,2563000
2010-04-14,58.250000,58.259998,57.639999,58.200001,46.674438,2888800
2010-04-15,58.240002,58.860001,57.930000,58.759998,47.123554,2263600
2010-04-16,58.590000,58.869999,57.759998,58.320000,46.770676,3163500
2010-04-19,58.279999,58.669998,58.000000,58.610001,47.003246,2231300
2010-04-20,58.910000,59.470001,58.740002,59.320000,47.572651,2188500
2010-04-21,59.459999,60.099998,59.400002,60.009998,48.125996,2251700
2010-04-22,59.669998,60.000000,58.990002,59.540001,47.749081,4045900
2010-04-23,59.619999,59.919998,59.070000,59.720001,47.893436,2226100
2010-04-26,59.770000,59.889999,59.020000,59.349998,47.596699,2688400
2010-04-27,59.180000,59.439999,57.470001,57.590000,46.185242,3443500
2010-04-28,57.830002,58.310001,57.400002,58.259998,46.722561,3113000
2010-04-29,58.660000,59.470001,58.459999,59.369999,47.612751,2795600
2010-04-30,59.540001,59.750000,58.290001,58.290001,46.746635,2623200
2010-05-03,58.509998,59.740002,58.509998,59.529999,47.741058,1954000
2010-05-04,59.020000,59.139999,57.930000,58.619999,47.011269,3123100
2010-05-05,58.160000,58.889999,57.849998,58.220001,46.690487,2611500
2010-05-06,58.070000,58.320000,53.060001,56.599998,45.391300,4135900
2010-05-07,56.349998,56.750000,54.919998,55.169998,44.244480,4165100
2010-05-10,57.110001,57.270000,55.669998,56.590000,45.383293,5169400
2010-05-11,56.060001,58.070000,55.880001,57.459999,46.080990,3867000
2010-05-12,57.599998,58.110001,57.310001,58.000000,46.514050,2086600
2010-05-13,57.990002,57.990002,56.730000,56.849998,45.591801,2469200
2010-05-14,56.360001,56.669998,55.759998,56.320000,45.166748,2549400
2010-05-17,56.689999,57.000000,55.790001,56.630001,45.415352,2787800
2010-05-18,56.820000,57.250000,55.410000,55.439999,44.461014,3660900
2010-05-19,55.330002,55.660000,54.500000,55.180000,44.252510,2569700
2010-05-20,54.099998,54.520000,53.180000,53.259998,42.712730,3748500
2010-05-21,52.570000,53.869999,52.259998,53.700001,43.065598,3953500
2010-05-24,53.490002,53.599998,52.619999,52.650002,42.223537,2469800
2010-05-25,51.450001,52.400002,51.090000,52.279999,41.926800,3608500
2010-05-26,52.450001,52.650002,51.439999,51.529999,41.325321,3973100
2010-05-27,52.560001,52.669998,51.759998,52.639999,42.215511,3038200
2010-05-28,52.520000,52.910000,52.150002,52.410000,42.031063,3300900
2010-06-01,52.070000,53.040001,51.930000,51.950001,41.662163,2928900
2010-06-02,52.270000,52.959999,51.910000,52.939999,42.456104,2941300
2010-06-03,52.919998,53.560001,52.770000,53.080002,42.568378,2344300
2010-06-04,52.200001,52.520000,51.299999,51.470001,41.277206,3076700
2010-06-07,51.580002,51.680000,50.700001,50.720001,40.675739,3213900
2010-06-08,50.689999,51.049999,49.740002,50.470001,40.475239,3718600
2010-06-09,50.639999,51.340000,50.349998,50.509998,40.507324,3203000
2010-06-10,51.110001,51.730000,50.860001,51.500000,41.301270,2695700
2010-06-11,51.060001,51.759998,50.660000,51.709999,41.469681,1718600
2010-06-14,52.049999,52.270000,51.360001,51.400002,41.221066,2139100
2010-06-15,51.840000,53.130001,51.840000,53.130001,42.608475,2491400
2010-06-16,52.860001,53.209999,52.700001,52.849998,42.383934,2565100
2010-06-17,53.009998,53.160000,52.389999,53.099998,42.584415,1827600
2010-06-18,53.279999,53.330002,52.770000,53.250000,42.704712,2398600
2010-06-21,53.580002,53.759998,52.919998,53.189999,42.656597,2051200
2010-06-22,52.939999,53.470001,52.070000,52.180000,41.846600,1650000
2010-06-23,52.180000,52.419998,51.410000,51.959999,41.670166,2344400
2010-06-24,51.730000,51.980000,50.639999,50.799999,40.739899,2266100
2010-06-25,50.820000,51.000000,50.049999,50.380001,40.403065,5923800
2010-06-28,50.570000,51.020000,50.169998,50.590000,40.571476,1992400
2010-06-29,49.889999,50.049999,48.419998,48.750000,39.095871,2741300
2010-06-30,48.770000,49.040001,48.310001,48.389999,38.807156,3156100
2010-07-01,47.849998,48.009998,47.189999,47.730000,38.576817,2931400
2010-07-02,47.910000,48.150002,47.259998,47.580002,38.455578,1986300
2010-07-06,47.990002,48.180000,47.020000,47.470001,38.366676,2191300
2010-07-07,47.459999,48.860001,47.360001,48.810001,39.449703,2002600
2010-07-08,49.020000,49.590000,48.849998,49.500000,40.007374,1997300
2010-07-09,49.560001,49.580002,48.490002,48.810001,39.449703,1940000
2010-07-12,48.520000,48.709999,47.970001,48.099998,38.875839,1751800
2010-07-13,48.400002,48.779999,48.080002,48.330002,39.061756,3445400
2010-07-14,48.529999,48.860001,47.910000,48.570000,39.255722,2564100
2010-07-15,49.070000,49.299999,48.259998,49.020000,39.619442,3226900
2010-07-16,48.830002,49.310001,47.680000,47.730000,38.576817,2636000
2010-07-19,48.070000,48.400002,47.759998,48.029999,38.819279,2209900
2010-07-20,47.509998,48.560001,47.090000,48.450001,39.158733,2497300
2010-07-21,48.860001,48.860001,47.849998,48.139999,38.908188,2013000
2010-07-22,48.580002,48.990002,48.200001,48.689999,39.352715,3293700
2010-07-23,48.849998,49.310001,48.500000,49.060001,39.651764,3649100
2010-07-26,49.270000,50.000000,49.259998,49.639999,40.120529,3019500
2010-07-27,49.330002,49.590000,48.119999,48.310001,39.045597,4526100
2010-07-28,48.259998,48.599998,48.169998,48.270000,39.013252,3404200
2010-07-29,47.220001,47.970001,46.639999,46.669998,37.720089,5095100
2010-07-30,46.310001,46.610001,46.000000,46.270000,37.396797,4344400
2010-08-02,46.980000,46.990002,46.150002,46.889999,37.897888,3390600
2010-08-03,46.669998,46.880001,45.900002,45.990002,37.170502,4405900
2010-08-04,46.049999,46.480000,45.830002,46.340000,37.453373,3411000
2010-08-05,46.169998,46.849998,45.950001,46.430000,37.526104,3354100
2010-08-06,45.980000,46.470001,45.799999,46.139999,37.291729,2731700
2010-08-09,46.400002,46.750000,46.320000,46.450001,37.542274,2242700
2010-08-10,46.130001,46.529999,45.639999,46.299999,37.421028,3170000
2010-08-11,45.740002,45.830002,44.740002,44.930000,36.313766,2701000
2010-08-12,44.529999,44.830002,44.230000,44.590000,36.038975,2812900
2010-08-13,44.490002,45.189999,44.490002,44.740002,36.160210,2134300
2010-08-16,44.470001,45.070000,44.240002,44.759998,36.176376,2675600
2010-08-17,45.150002,45.799999,44.950001,45.459999,36.742138,2933500
2010-08-18,45.490002,45.490002,45.060001,45.230000,36.556240,3857100
2010-08-19,44.930000,44.930000,43.889999,44.009998,35.570194,3560200
2010-08-20,43.619999,43.880001,43.160000,43.750000,35.360062,4071700
2010-08-23,43.840000,44.369999,43.439999,43.490002,35.149921,3026800
2010-08-24,43.180000,43.549999,42.650002,43.259998,34.964024,4483500
2010-08-25,42.880001,43.369999,42.700001,43.209999,34.923607,7247000
2010-08-26,43.299999,43.669998,43.110001,43.250000,34.955940,3529600
2010-08-27,43.439999,44.320000,43.230000,44.230000,35.748016,4494100
2010-08-30,44.660000,44.660000,44.180000,44.200001,35.723755,3868200
2010-08-31,43.919998,44.380001,43.799999,43.919998,35.497448,4756200
2010-09-01,44.500000,45.459999,44.310001,45.060001,36.418839,3837800
2010-09-02,45.060001,45.770000,45.000000,45.660000,36.903778,2854500
2010-09-03,46.020000,46.209999,45.450001,45.669998,36.911865,2522700
2010-09-07,46.259998,46.259998,45.400002,45.680000,36.919933,3350200
2010-09-08,45.410000,45.430000,44.799999,45.320000,36.628971,3709400
2010-09-09,45.820000,45.959999,45.110001,45.470001,36.750214,2272800
2010-09-10,45.509998,46.740002,45.509998,46.689999,37.736259,3674400
2010-09-13,47.400002,47.660000,46.299999,46.500000,37.582687,3353100
2010-09-14,46.380001,46.500000,46.000000,46.209999,37.348301,2222300
2010-09-15,45.869999,46.160000,45.450001,45.840000,37.049252,2326300
2010-09-16,45.639999,45.900002,45.509998,45.720001,36.952259,1765200
2010-09-17,45.939999,46.160000,45.520000,45.889999,37.089661,2977900
2010-09-20,45.950001,47.060001,45.889999,46.959999,37.954460,2602300
2010-09-21,46.849998,47.169998,46.279999,46.290001,37.412956,3923400
2010-09-22,46.290001,46.590000,45.810001,45.840000,37.049252,2640300
2010-09-23,45.500000,45.590000,44.930000,45.009998,36.378422,2790600
2010-09-24,45.430000,45.939999,45.200001,45.869999,37.073498,2623100
2010-09-27,46.130001,46.230000,45.209999,45.369999,36.669376,3437200
2010-09-28,45.480000,45.849998,44.880001,45.770000,36.992680,3014100
2010-09-29,45.560001,45.630001,45.119999,45.540001,36.806778,3613700
2010-09-30,45.619999,46.189999,45.500000,45.709999,36.944187,3529500
2010-10-01,45.680000,45.799999,44.580002,44.610001,36.353374,3779800
2010-10-04,44.619999,44.939999,44.369999,44.450001,36.222996,2477700
2010-10-05,44.709999,45.770000,44.650002,45.580002,37.143841,3442400
2010-10-06,45.570000,45.990002,45.500000,45.930000,37.429066,3244000
2010-10-07,45.990002,45.990002,45.340000,45.709999,37.249786,2515400
2010-10-08,45.689999,45.689999,44.990002,45.400002,36.997154,2473300
2010-10-11,45.549999,45.590000,45.070000,45.500000,37.078648,2160600
