Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,22.503294,23.083004,22.318840,22.740448,22.544411,5112800
2010-01-05,22.740448,22.793148,22.555994,22.766798,22.570532,3255800
2010-01-06,22.766798,22.845850,22.503294,22.555994,22.361546,2634300
2010-01-07,22.476944,22.714098,22.424242,22.661396,22.466040,4508500
2010-01-08,22.608696,22.766798,22.424242,22.582346,22.387671,2460100
2010-01-11,22.714098,23.293808,22.582346,23.135704,22.936258,5275200
2010-01-12,22.872200,23.478260,22.872200,23.320158,23.119122,7099000
2010-01-13,23.399210,23.636364,23.214756,23.583662,23.380354,4219000
2010-01-14,23.478260,23.715416,23.320158,23.425560,23.223616,3510200
2010-01-15,23.320158,23.425560,23.162056,23.293808,23.093000,4374500
2010-01-19,23.267458,23.820816,23.162056,23.768116,23.563219,6779000
2010-01-20,23.504612,23.583662,23.003952,23.425560,23.223616,7888600
2010-01-21,24.137022,24.980238,24.057972,24.453228,24.242424,16789100
2010-01-22,24.216074,24.426878,23.478260,23.636364,23.432602,8298300
2010-01-25,23.794466,24.005270,23.346508,23.425560,23.223616,5566500
2010-01-26,23.372860,23.557312,22.977602,23.346508,23.145245,4119700
2010-01-27,23.267458,23.478260,22.951252,23.425560,23.223616,6952500
2010-01-28,23.399210,23.583662,23.135704,23.241106,23.040752,6851900
2010-01-29,23.451910,23.478260,22.951252,22.977602,22.779520,8472100
2010-02-01,23.056654,23.636364,23.003952,23.636364,23.432602,5481000
2010-02-02,23.662714,24.137022,23.530962,24.057972,23.850576,9339500
2010-02-03,23.952570,24.163372,23.636364,23.689064,23.484848,4979900
2010-02-04,23.662714,23.820816,22.740448,22.793148,22.596655,9426400
2010-02-05,22.529644,22.661396,22.002636,22.318840,22.126436,13822700
2010-02-08,22.108036,22.424242,21.739130,22.266140,22.074190,4862000
2010-02-09,22.476944,22.529644,21.607378,22.081686,21.891327,10354700
2010-02-10,22.108036,22.503294,22.055336,22.266140,22.074190,4060400
2010-02-11,22.318840,23.214756,22.134388,23.083004,22.884012,8799300
2010-02-12,22.661396,23.399210,22.503294,23.109354,22.910135,5133800
2010-02-16,22.924902,23.451910,22.898550,23.346508,23.145245,3764400
2010-02-17,23.451910,23.794466,23.188406,23.504612,23.301987,5204300
2010-02-18,23.530962,24.216074,23.372860,24.163372,23.955067,6824600
2010-02-19,24.005270,24.426878,23.952570,24.242424,24.033438,5454800
2010-02-22,24.505928,24.532280,24.216074,24.347826,24.137932,4756700
2010-02-23,24.295126,24.321476,23.820816,23.978920,23.772205,3016000
2010-02-24,24.137022,24.400528,23.952570,24.374176,24.164055,4016000
2010-02-25,24.031620,24.532280,23.978920,24.479578,24.268547,4453400
2010-02-26,24.479578,24.769434,24.268774,24.690382,24.477533,4177400
2010-03-01,24.716732,25.243742,24.716732,25.164690,24.947754,4754600
2010-03-02,25.138340,25.296442,24.874836,25.032938,24.817137,4394300
2010-03-03,25.296442,25.559948,25.032938,25.085638,24.869383,3914800
2010-03-04,25.322794,25.401844,24.769434,25.138340,24.921631,5883200
2010-03-05,25.349144,26.086956,25.243742,26.007906,25.783701,5264900
2010-03-08,26.086956,26.534914,26.034256,26.113306,25.888191,5248900
2010-03-09,25.559948,26.034256,25.480896,25.665350,25.444098,3491000
2010-03-10,25.770750,26.007906,25.533596,25.955204,25.731453,4677000
