Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,43.660000,44.590000,43.590000,43.990002,37.367851,1935200
2010-01-05,44.040001,44.340000,43.439999,44.279999,37.614193,1217000
2010-01-06,44.110001,45.070000,44.049999,44.959999,38.191822,1699600
2010-01-07,45.080002,46.970001,45.020000,46.889999,39.831280,3562300
2010-01-08,46.529999,46.599998,45.500000,46.009998,39.083759,3589200
2010-01-11,46.230000,47.020000,45.900002,46.680000,39.652893,3001300
2010-01-12,46.340000,46.580002,45.349998,46.439999,39.449020,8526400
2010-01-13,46.430000,46.980000,46.119999,46.880001,39.822792,3054800
2010-01-14,46.490002,46.630001,45.230000,45.360001,38.531609,5030400
2010-01-15,45.459999,45.689999,44.759998,45.369999,38.540100,4630800
2010-01-19,45.230000,45.299999,44.029999,44.099998,37.461285,3526400
2010-01-20,43.759998,43.830002,42.910000,43.099998,36.611816,3555500
2010-01-21,42.860001,43.160000,41.570000,41.770000,35.482040,5403200
2010-01-22,41.669998,41.869999,40.680000,40.790001,34.649567,3137700
2010-01-25,41.869999,42.009998,41.330002,41.730000,35.448063,2716900
2010-01-26,41.709999,41.959999,41.230000,41.470001,35.227203,2257100
2010-01-27,41.320000,41.759998,40.869999,41.369999,35.142246,1781900
2010-01-28,41.590000,41.619999,40.660000,40.820000,34.675049,1503800
2010-01-29,41.200001,41.650002,40.540001,40.610001,34.496662,2234700
2010-02-01,40.610001,41.139999,40.610001,41.099998,34.912891,1388500
2010-02-02,41.200001,42.130001,41.200001,42.049999,35.719875,1613700
2010-02-03,41.820000,42.009998,41.349998,41.630001,35.363121,1314200
2010-02-04,41.320000,41.580002,39.889999,40.000000,33.978493,2358500
2010-02-05,39.950001,40.020000,38.889999,39.700001,33.723644,3333400
2010-02-08,39.740002,40.090000,39.169998,39.790001,33.800102,1866100
2010-02-09,40.349998,40.349998,39.340000,40.070000,34.037960,2424400
2010-02-10,40.790001,41.740002,40.689999,41.139999,34.946869,3484500
2010-02-11,41.110001,41.639999,40.689999,41.540001,35.286667,2170100
2010-02-12,40.950001,41.570000,40.919998,41.509998,35.261177,1216600
2010-02-16,41.810001,42.099998,41.630001,42.080002,35.745377,1378200
2010-02-17,42.790001,43.119999,42.360001,43.049999,36.569340,2188200
2010-02-18,42.880001,43.380001,42.700001,43.349998,36.824184,1290700
2010-02-19,43.259998,43.619999,43.020000,43.540001,36.985580,1679100
2010-02-22,43.619999,43.740002,43.330002,43.509998,36.960087,1120700
2010-02-23,43.509998,43.709999,42.810001,42.939999,36.475895,1264500
2010-02-24,43.070000,43.720001,42.869999,43.689999,37.112995,1285400
2010-02-25,42.880001,43.820000,42.549999,43.779999,37.189457,1881500
2010-02-26,43.779999,44.549999,43.650002,44.389999,37.707626,2042600
2010-03-01,44.500000,45.740002,44.330002,45.590000,38.726990,2148700
2010-03-02,45.570000,45.799999,44.730000,44.900002,38.140858,1622500
2010-03-03,45.130001,45.560001,44.830002,44.970001,38.200314,1545600
2010-03-04,45.099998,45.709999,45.029999,45.430000,38.591072,930400
2010-03-05,45.630001,46.049999,45.389999,45.939999,39.024292,1306600
2010-03-08,45.720001,46.279999,45.720001,46.009998,39.083759,919000
2010-03-09,45.959999,46.150002,45.599998,45.869999,38.964836,1382600
2010-03-10,45.820000,46.110001,45.610001,45.889999,38.981827,1025400
2010-03-11,45.650002,45.750000,45.040001,45.599998,38.735462,1307900
2010-03-12,45.939999,46.150002,45.450001,46.000000,39.075268,939200
2010-03-15,45.779999,46.110001,45.459999,46.040001,39.109238,864000
2010-03-16,46.060001,48.009998,45.959999,47.990002,40.765686,3199700
2010-03-17,48.009998,48.070000,47.090000,47.389999,40.256001,2502400
2010-03-18,46.980000,48.380001,46.919998,47.580002,40.588715,2411600
2010-03-19,47.250000,48.000000,46.880001,47.250000,40.307201,2537500
2010-03-22,44.830002,47.490002,44.750000,47.410000,40.443699,7936900
2010-03-23,48.150002,48.180000,47.209999,47.759998,40.742264,2600700
2010-03-24,46.889999,47.369999,46.630001,47.330002,40.375454,2326700
2010-03-25,47.700001,47.910000,47.049999,47.090000,40.170692,2007600
2010-03-26,47.290001,47.939999,47.029999,47.320000,40.366917,1409500
2010-03-29,47.540001,47.560001,47.040001,47.279999,40.332787,1096900
2010-03-30,47.340000,47.630001,46.619999,46.919998,40.025700,1615100
2010-03-31,46.750000,47.700001,46.700001,47.490002,40.511932,2895800
2010-04-01,47.849998,48.320000,47.779999,48.250000,41.160259,1665300
2010-04-05,48.279999,49.169998,47.990002,49.119999,41.902428,1216500
2010-04-06,48.389999,49.330002,48.389999,49.200001,41.970669,1389200
2010-04-07,48.980000,49.270000,48.549999,48.810001,41.637981,1750400
2010-04-08,48.939999,49.660000,48.500000,49.430000,42.166878,1786300
2010-04-09,49.509998,49.820000,49.029999,49.790001,42.473976,884300
